#stable_id	start	end	strand	biotype	description
MRA_2230	2489825	2491603	-1	protein_coding	short-chain dehydrogenase EphD
MRA_2231	2491867	2493528	1	protein_coding	dihydrolipoamide acyltransferase DlaT
MRA_2232	2493528	2494433	1	protein_coding	hypothetical protein
MRA_2233	2494486	2495178	1	protein_coding	lipoyltransferase
MRA_2234	2495175	2496110	1	protein_coding	lipoyl synthase
MRA_2235	2496137	2496889	1	protein_coding	putative conserved transmembrane protein
MRA_2236	2496896	2497318	-1	protein_coding	putative conserved membrane protein
MRA_2237	2497517	2498953	1	protein_coding	glutamine synthetase
MRA_2238	2499271	2502255	-1	protein_coding	putative glutamate-ammonia-ligase adenylyltransferase
MRA_2239	2502304	2503644	-1	protein_coding	glutamine synthetase
MRA_2240	2503739	2505301	-1	protein_coding	proteinase
MRA_2241	2505363	2506925	-1	protein_coding	putative exported protease
MRA_2242	2507127	2507348	-1	protein_coding	hypothetical protein
MRA_2243	2507644	2508489	1	protein_coding	3-methyl-2-oxobutanoate hydroxymethyltransferase
MRA_2244	2508734	2510275	1	protein_coding	hypothetical protein
MRA_2245	2510768	2511052	1	protein_coding	hypothetical protein
MRA_2246	2511238	2511540	-1	protein_coding	hypothetical protein
MRA_2247	2511546	2512640	-1	protein_coding	hypothetical protein
MRA_2248	2512637	2513374	-1	protein_coding	hypothetical protein
MRA_2249	2513371	2514510	-1	protein_coding	hypothetical protein
MRA_2250	2514507	2515601	-1	protein_coding	putative aminotransferase CobC
MRA_2251	2515616	2515987	-1	protein_coding	hypothetical protein
MRA_2252	2516180	2517055	1	protein_coding	conserved hypothetical protein
MRA_2253	2517048	2517539	1	protein_coding	protein tyrosine phosphatase
MRA_2254	2517539	2518354	1	protein_coding	putative surfeit locus protein 1
MRA_2255	2518336	2519277	-1	protein_coding	cobalamin biosynthesis protein
MRA_2256	2519391	2520158	1	protein_coding	hypothetical protein
MRA_2257	2520253	2520489	-1	protein_coding	hypothetical protein
MRA_t23	2520500	2520571	-1	tRNA	-
MRA_2258	2520617	2521078	-1	protein_coding	AhpC/TSA family protein
MRA_2259	2521078	2521554	-1	protein_coding	hypothetical protein
MRA_2260	2521592	2522389	-1	protein_coding	hypothetical protein
MRA_2261	2522441	2525146	1	protein_coding	pyruvate dehydrogenase subunit E1
MRA_2262	2525206	2526450	1	protein_coding	hypothetical protein
MRA_2263	2526689	2527597	1	protein_coding	malonyl CoA acyl carrier protein transacylase FabD
MRA_2264	2527673	2528020	1	protein_coding	meromycolate extension acyl carrier protein AcpM
MRA_2265	2528017	2529267	1	protein_coding	3-oxoacyl-(acyl-carrier-protein) synthase 1 KasA
MRA_2266	2529298	2530614	1	protein_coding	3-oxoacyl-(acyl-carrier-protein) synthase 2 KasB
MRA_2267	2530645	2532066	1	protein_coding	propionyl-CoA carboxylase subunit beta AccD6
MRA_2268	2532262	2533077	1	protein_coding	hypothetical protein
MRA_2269	2533146	2534696	-1	protein_coding	glycerol-3-phosphate dehydrogenase Glpd1
MRA_2270	2534690	2535259	-1	protein_coding	putative transcriptional regulatory protein
MRA_2271	2535307	2536896	1	protein_coding	putative flavoprotein
MRA_2272	2536893	2537822	1	protein_coding	hypothetical protein
MRA_2273	2537888	2538391	1	protein_coding	putative secreted protein
MRA_2274	2538424	2538879	-1	protein_coding	putative integral membrane protein
MRA_2275	2538884	2539078	-1	protein_coding	hypothetical protein
MRA_2276	2538998	2539216	1	protein_coding	hypothetical protein
MRA_2277	2539245	2539778	-1	protein_coding	hypothetical protein
MRA_2278	2539908	2540726	-1	protein_coding	hypothetical protein
MRA_2279	2540740	2541801	-1	protein_coding	putative transcriptional regulatory protein
MRA_2280	2542149	2543234	1	protein_coding	zinc-dependent alcohol dehydrogenase AdhE2
MRA_2281	2543234	2543869	1	protein_coding	hypothetical protein
MRA_2281A	2543946	2544368	-1	protein_coding	hypothetical protein
MRA_2282	2544374	2545456	-1	protein_coding	apolipoprotein N-acyltransferase
MRA_2283	2545545	2546498	1	protein_coding	putative oxidoreductase
MRA_2284	2546476	2548254	-1	protein_coding	conserved hypothetical proline rich protein
MRA_2285	2548604	2549833	1	protein_coding	putative conserved integral membrane protein
MRA_2286	2550008	2551294	1	protein_coding	putative cytochrome p450 124 CYP124
MRA_2287	2551548	2552714	-1	protein_coding	hypothetical protein
MRA_2288	2552711	2554180	-1	protein_coding	putative cytochrome p450 128 CYP128
MRA_2288A	2554193	2554525	-1	protein_coding	hypothetical protein
MRA_2289	2554602	2555129	1	protein_coding	putative lipoprotein LppN
MRA_2290	2555236	2555535	1	protein_coding	hypothetical protein
MRA_2291	2555641	2556009	1	protein_coding	putative conserved transmembrane protein
MRA_2292	2556006	2556335	1	protein_coding	putative conserved transmembrane protein
MRA_2293	2556392	2556709	-1	protein_coding	hypothetical protein
MRA_2294	2556787	2557656	1	protein_coding	hypothetical protein
MRA_2295	2557653	2558843	1	protein_coding	cytochrome p450 121 cyp121
MRA_2296	2559028	2559933	-1	protein_coding	putative glycerolphosphodiesterase
MRA_2297	2559969	2560295	1	protein_coding	IS6110 hypothetical protein
MRA_2298	2560346	2561230	1	protein_coding	IS6110 transposase
MRA_2299	2561464	2562843	1	protein_coding	putative dehydrogenase
MRA_2300	2563077	2564735	1	protein_coding	putative phosphate-transport permease PitB
MRA_2301	2564842	2565780	-1	protein_coding	LysR-family transcriptional regulator
MRA_2301A	2565845	2566039	1	protein_coding	hypothetical protein
MRA_2302	2566049	2567344	1	protein_coding	esterase LipM
MRA_2303	2567377	2568714	1	protein_coding	hypothetical protein
MRA_2304	2568781	2569473	-1	protein_coding	hypothetical protein
MRA_2305	2569607	2571235	1	protein_coding	Na+/H+ exchanger
MRA_2305A	2571232	2571609	1	protein_coding	hypothetical protein
MRA_2306	2571579	2572361	1	protein_coding	CDP-diacylglycerol pyrophosphatase
MRA_2307	2572503	2573018	1	protein_coding	putative lipoprotein LppO
MRA_2308	2573078	2573932	1	protein_coding	putative thiosulfate sulfurtransferase SseB
MRA_2309	2573933	2574157	-1	protein_coding	hypothetical protein
MRA_2310	2574196	2574936	-1	protein_coding	hypothetical protein
MRA_2311	2575231	2576454	1	protein_coding	putative aminotransferase
MRA_2312	2576676	2577314	1	protein_coding	hypothetical protein
MRA_2313	2577408	2578310	1	protein_coding	haloalkane dehalogenase
MRA_2314	2578342	2578794	1	protein_coding	hypothetical protein
MRA_2315	2578986	2579957	1	protein_coding	putative oxidoreductase
MRA_2316	2579963	2581906	-1	protein_coding	heat shock protein HtpG
MRA_2317	2581980	2582912	-1	protein_coding	hypothetical protein
MRA_2318	2582919	2583611	1	protein_coding	putative cutinase Cut2
MRA_2318A	2583717	2583959	1	protein_coding	hypothetical protein
MRA_2319	2584000	2584923	-1	protein_coding	putative antibiotic-resistance protein
MRA_2320	2584920	2585129	-1	protein_coding	hypothetical protein
MRA_2321	2585713	2587002	1	protein_coding	hypothetical protein
MRA_2322	2587392	2587826	1	protein_coding	putative conserved membrane protein
MRA_2323	2587755	2588600	-1	protein_coding	conserved hypothetical protein
MRA_2324	2589132	2589323	-1	protein_coding	hypothetical glycine rich protein
MRA_2325	2589408	2589839	-1	protein_coding	hypothetical glycine rich protein
MRA_2326	2589942	2590181	-1	protein_coding	hypothetical protein
MRA_2327	2590323	2591039	1	protein_coding	hypothetical protein
MRA_2328	2591112	2591381	1	protein_coding	hypothetical protein
MRA_t24	2591668	2591741	-1	tRNA	-
MRA_2329	2591747	2592202	-1	protein_coding	putative integrase
MRA_2329A	2592949	2593236	1	protein_coding	hypothetical protein
MRA_2330	2593339	2593683	1	protein_coding	putative excisionase
MRA_2331	2593788	2594312	1	protein_coding	hypothetical protein
MRA_2332	2594390	2594659	1	protein_coding	hypothetical protein
MRA_2333	2594956	2595810	-1	protein_coding	hypothetical protein
MRA_2334	2595821	2597194	-1	protein_coding	hypothetical protein
MRA_2335	2597191	2598708	-1	protein_coding	hypothetical protein
MRA_2336	2598742	2599614	1	protein_coding	sugar ABC transporter permease protein UspA
MRA_2337	2599601	2600425	1	protein_coding	sugar ABC transporter permease protein UspB
MRA_2338	2600422	2601744	1	protein_coding	sugar ABC transporter substrate-binding protein UspC
MRA_2339	2601752	2602630	-1	protein_coding	conserved hypothetical protein
MRA_2340	2602627	2604057	-1	protein_coding	cationic amino acid transport integral membrane protein RocE
MRA_2341	2604058	2604603	-1	protein_coding	putative ornithine aminotransferase RocD2
MRA_2342	2604603	2605268	-1	protein_coding	putative ornithine aminotransferase RocD1
MRA_2343	2605265	2606173	-1	protein_coding	hypothetical protein
MRA_2344	2606238	2606684	1	protein_coding	AsnC family transcriptional regulator
MRA_2345	2606913	2607761	-1	protein_coding	cobalt ABC transporter permease protein CbiQ
MRA_2346	2607758	2609851	-1	protein_coding	cobalt ABC transporter ATP-binding protein
MRA_2347	2609892	2610383	1	protein_coding	conserved hypothetical protein
MRA_2348	2610635	2611783	1	protein_coding	PE family protein
MRA_2349	2611818	2613365	-1	protein_coding	nitrite extrusion protein 1 NarK1
MRA_2350	2613599	2614126	-1	protein_coding	putative lipoprotein LppP
MRA_2351	2614201	2614587	1	protein_coding	hypothetical protein
MRA_2351A	2614644	2614982	1	protein_coding	hypothetical protein
MRA_2352	2615012	2616658	1	protein_coding	malate oxidoreductase
MRA_2353	2616612	2618225	-1	protein_coding	putative integral membrane transport protein
MRA_2354	2618700	2619632	1	protein_coding	cysteine synthase
MRA_2355	2619636	2620325	1	protein_coding	putative serine acetyltransferase CysE
MRA_2356	2620741	2621709	1	protein_coding	hypothetical protein
MRA_2357	2621773	2622891	-1	protein_coding	hypothetical protein
MRA_2358	2623011	2623967	-1	protein_coding	putative molybdopterin biosynthesis protein MoeW
MRA_2359	2624597	2627485	1	protein_coding	transmembrane transport protein MmpL9
MRA_2360	2627571	2628812	-1	protein_coding	PE-PGRS family protein
MRA_t25	2629311	2629383	-1	tRNA	-
MRA_2361	2629501	2629920	1	protein_coding	putative lipoprotein LppQ
MRA_2362	2630176	2630433	1	protein_coding	hypothetical protein
MRA_2363	2630437	2632356	-1	protein_coding	DNA primase
MRA_2364	2632361	2633656	-1	protein_coding	deoxyguanosinetriphosphate triphosphohydrolase-like protein
MRA_2365	2633725	2635707	1	protein_coding	putative conserved transmembrane protein
MRA_2366	2635792	2636076	-1	protein_coding	putative esat-6 like protein EsxO
MRA_2367	2636127	2636423	-1	protein_coding	putative esat-6 like protein EsxP
MRA_2368	2636558	2636884	-1	protein_coding	hypothetical protein
MRA_2369	2637076	2638602	-1	protein_coding	phospholipase C 3 PlcC
MRA_2370	2638685	2640223	-1	protein_coding	membrane-associated phospholipase C 2
MRA_2371	2640441	2641979	-1	protein_coding	membrane-associated phospholipase C 1
MRA_2372	2642469	2642696	1	protein_coding	hypothetical protein
MRA_2373	2642827	2644002	-1	protein_coding	PPE family protein
MRA_2374	2644204	2644488	-1	protein_coding	putative esat-6 like protein
MRA_2375	2644503	2644826	-1	protein_coding	putative esat-6 like protein
MRA_2376	2644891	2646066	-1	protein_coding	PPE family protein
MRA_2377	2646496	2647560	-1	protein_coding	PPE family protein
MRA_2378	2647596	2647922	1	protein_coding	IS6110 hypothetical protein
MRA_2379	2647973	2648857	1	protein_coding	IS6110 transposase
MRA_2380	2649656	2651503	-1	protein_coding	PPE family protein
MRA_2381	2651641	2653032	-1	protein_coding	glycyl-tRNA synthetase
MRA_2382	2653214	2653621	1	protein_coding	ArsR family transcriptional regulator
MRA_2383	2653618	2654010	1	protein_coding	ferric uptake regulation protein FurB
MRA_2384	2654118	2654546	-1	protein_coding	hypothetical protein
MRA_2385	2654546	2655436	-1	protein_coding	undecaprenyl diphosphate synthase
MRA_2386	2655429	2656226	-1	protein_coding	DNA repair protein RecO
MRA_2387	2656288	2657742	1	protein_coding	amidase AmiA2
MRA_2388	2657739	2658641	-1	protein_coding	GTP-binding protein Era
MRA_2389	2658715	2659056	-1	protein_coding	hypothetical protein
MRA_2390	2659028	2660335	-1	protein_coding	putative conserved transmembrane protein
MRA_2391	2660332	2660880	-1	protein_coding	hypothetical protein
MRA_2392	2660884	2661942	-1	protein_coding	putative PhoH-like protein PhoH1
MRA_2392A	2661914	2662216	-1	protein_coding	hypothetical protein
MRA_2393	2662213	2663526	-1	protein_coding	hypothetical protein
MRA_2394	2663619	2663906	1	protein_coding	PE-PGRS family protein
MRA_2395	2664005	2664793	-1	protein_coding	conserved hypothetical protein
MRA_2396	2664807	2665955	-1	protein_coding	chaperone protein DnaJ2
MRA_2397	2666030	2667061	-1	protein_coding	heat-inducible transcription repressor
MRA_2398	2667233	2667550	1	protein_coding	hypothetical protein
MRA_2399	2667577	2668083	-1	protein_coding	antigen Cfp2
MRA_2400	2668183	2668398	-1	protein_coding	protein MbtH
MRA_2401	2668376	2669671	-1	protein_coding	lysine-N-oxygenase Mbtg
MRA_2402	2669668	2674053	-1	protein_coding	peptide synthetase
MRA_2403	2674035	2679083	-1	protein_coding	peptide synthetase
MRA_2404	2679223	2682237	-1	protein_coding	putative polyketide synthase MbtD
MRA_2405	2682237	2683571	-1	protein_coding	Polyketide synthetase MbtC
MRA_2406	2683561	2687805	-1	protein_coding	dihydroaeruginoic acid synthetase
MRA_2407	2687904	2689601	1	protein_coding	2,3-dihydroxybenzoate-AMP ligase
MRA_2408	2689697	2690617	1	protein_coding	putative acetyl hydrolase MbtJ
MRA_2409	2690621	2691973	-1	protein_coding	putative isochorismate synthase MbtI
MRA_2410	2692426	2692635	1	protein_coding	hypothetical protein
MRA_2411	2692733	2693986	1	protein_coding	hypothetical protein
MRA_2412	2693983	2695110	-1	protein_coding	coproporphyrinogen III oxidase
MRA_2413	2695216	2695680	-1	protein_coding	putative resuscitation-promoting factor RpfD
MRA_2414	2695677	2696234	-1	protein_coding	hypothetical protein
MRA_2415	2696647	2698338	1	protein_coding	nitrite reductase
MRA_2416	2698335	2699099	1	protein_coding	phosphoadenosine phosphosulfate reductase
MRA_2417	2699096	2699941	1	protein_coding	hypothetical protein
MRA_2418	2699978	2701909	1	protein_coding	putative gamma-glutamyltranspeptidase precursor GgtB
MRA_2419	2702040	2704043	1	protein_coding	putative integral membrane protein
MRA_2420	2704767	2705852	1	protein_coding	PE-PGRS family protein
MRA_2421	2705877	2706932	-1	protein_coding	sulfate ABC transporter ATP-binding protein CysA1
MRA_2422	2706949	2707767	-1	protein_coding	sulfate ABC transporter permease protein CysW
MRA_2423	2707764	2708615	-1	protein_coding	sulfate ABC transporter permease protein CysT
MRA_2424	2708612	2709682	-1	protein_coding	sulfate ABC transporter substrate-binding protein
MRA_2425	2710010	2710213	-1	protein_coding	putative conserved membrane protein
MRA_2426	2710497	2712425	1	protein_coding	hypothetical protein
MRA_2427	2712503	2713258	-1	protein_coding	putative lipoprotein LppR
MRA_2428	2713255	2715216	-1	protein_coding	GTP-binding protein LepA
MRA_2429	2715237	2715806	1	protein_coding	hypothetical protein
MRA_2430	2715977	2716405	-1	protein_coding	conserved hypothetical protein
MRA_2431	2716665	2717486	1	protein_coding	ribonuclease Z
MRA_2432	2717454	2717726	-1	protein_coding	hypothetical protein
MRA_2433	2717730	2718704	1	protein_coding	PE family protein
MRA_2434	2718462	2719301	-1	protein_coding	hypothetical protein
MRA_2435	2719301	2720278	-1	protein_coding	hypothetical protein
MRA_2436	2720278	2721933	-1	protein_coding	hypothetical protein
MRA_2437	2722043	2722303	1	protein_coding	30S ribosomal protein S20
MRA_2438	2722319	2723269	-1	protein_coding	hypothetical protein
MRA_2439	2723300	2724844	-1	protein_coding	hypothetical protein
MRA_2440	2724859	2725752	-1	protein_coding	conserved hypothetical protein
MRA_2442	2726092	2727300	-1	protein_coding	enhanced intracellular survival protein Eis
MRA_2443	2727440	2728282	-1	protein_coding	hypothetical protein
MRA_2444	2728363	2729106	-1	protein_coding	hypothetical protein
MRA_2445	2729096	2729767	-1	protein_coding	putative phosphoglycerate mutase
MRA_2446	2729764	2730144	-1	protein_coding	IojAP-related protein
MRA_2447	2730141	2730776	-1	protein_coding	nicotinic acid mononucleotide adenyltransferase
MRA_2448	2731051	2731323	1	protein_coding	hypothetical protein
MRA_2449	2731565	2732611	1	protein_coding	hypothetical protein
MRA_2450	2732744	2733745	-1	protein_coding	putative transposase
MRA_2451	2733834	2735276	-1	protein_coding	hypothetical protein
MRA_2452	2735276	2736151	-1	protein_coding	hypothetical protein
MRA_2453	2736198	2737445	-1	protein_coding	gamma-glutamyl phosphate reductase
MRA_2454	2737546	2737815	1	protein_coding	hypothetical protein
MRA_2455	2738161	2738748	1	protein_coding	alkyl hydroperoxide reductase C
MRA_2456	2738774	2739307	1	protein_coding	alkyl hydroperoxide reductase D
MRA_2457	2739304	2739888	-1	protein_coding	PPE family protein
MRA_2458	2739935	2740234	-1	protein_coding	PE family protein
MRA_2458A	2740405	2740815	-1	protein_coding	hypothetical protein
MRA_2459	2740812	2741102	-1	protein_coding	hypothetical protein
